0,21,0,0,0,0,0,0,98,0,0,0,0,0,49,0,0,0,0,68,0,0,20,0,38,47,73,18,0,0,0,0,0,0,0,0,9,0,67,85,0,0,49,76,0,0,0,96,0,33,85,0,0,69,0,0,0,0,78,66,0,0,0,0,0,94,0,49,58,0,0,0,0,0,0,39,39,0,44,0,60,0,0,6,0,0,0,2,0,0,81,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,10,0,0,74,0,0,76,0,0,0,3,0,0,0,0,45,0,0,11,0,41,4,0,23,0,69,0,0,0,0,33,0,0,0,0,0,0,0,0,0,79,63,0,0,0,0,37,0,0,0,0,5,0,62,0,98,0,0,42,80,0,0,0,52,0,0,0,42,0,0,80,0,0,43,0,43,0,0,0,0,29,0,0,16,0,0,0,86,0,0,12,0,0,0,0,34,0,0,0,0,0,0,80,56,48,0,0,0,27,0,0,94,0,0,0,0,0,0,0,75,85,0,0,92,0,0,0,21,0,0,14,32,0,0,0,69,0,6,33,31,0,70,0,0,0,37,81,0,0,0,0,0,0,0,100,0,0,0,0,0,0,64,75,93,0,0,0,0,26,0,73,99,0,0,0,0,0,26,0,0,56,0,5,0,0,0,0,12,0,0,63,0,0,0
0,0,0,0,88,0,0,0,0,0,0,0,0,0,28,78,0,0,0,73,0,56,0,0,0,0,0,59,38,34,0,0,0,50,0,0,0,0,0,0,0,0,0,0,92,0,0,59,35,37,34,0,16,0,61,0,42,3,0,0,0,0,13,0,0,0,0,0,40,0,6,0,0,0,61,40,0,0,42,0,0,80,0,12,0,43,0,31,0,0,0,58,17,76,0,0,0,0,0,7,0,0,0,0,98,0,0,91,0,0,76,0,0,0,21,0,0,7,0,0,0,0,0,0,0,0,0,17,0,0,0,69,0,24,0,64,0,31,45,0,0,0,0,0,18,3,0,6,0,79,0,4,0,0,24,0,0,0,79,0,0,0,3,0,38,0,0,0,0,0,0,0,69,92,82,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,97,0,0,0,0,0,60,39,0,46,55,0,35,0,0,0,40,46,0,16,0,0,0,0,91,0,33,93,0,0,0,95,0,0,0,0,0,0,95,100,0,0,0,0,0,33,0,4,35,0,0,0,0,0,0,0,0,0,0,29,96,0,8,0,76,83,95,0,22,4,0,0,0,74,75,0,49,0,0,0,40,0,0,15,0,0,0,0,73,38,20,0,0,41,0,53,0,28,0,0,87
0,0,0,89,30,0,66,84,0,95,0,0,0,68,0,0,4,0,0,0,78,0,0,0,0,61,0,85,2,0,0,0,0,0,9,0,0,0,88,0,0,87,0,40,0,99,0,66,76,0,92,0,40,0,0,49,0,94,0,0,0,0,0,22,0,0,67,0,0,0,0,0,0,0,85,96,0,68,0,0,85,22,0,74,13,0,66,0,90,0,14,49,0,99,0,12,0,0,44,0,0,82,29,100,0,0,0,0,0,0,0,0,0,8,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,69,0,0,0,67,0,0,0,0,23,0,0,0,29,0,0,0,0,0,99,0,0,0,13,0,0,0,0,7,0,0,0,0,0,20,0,19,0,0,0,91,90,0,0,0,0,29,65,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,72,0,52,0,99,0,0,76,65,0,0,0,0,0,0,0,0,0,0,0,66,0,66,0,0,0,0,68,0,0,67,0,0,0,45,0,20,46,52,0,0,24,0,0,0,0,88,3,0,0,51,0,0,79,0,0,0,0,49,0,0,0,0,0,0,14,0,0,30,0,97,0,1,0,15,0,21,0,0,0,0,27,0,83,0,0,0,0,0,0,28,0,44,0,0,0,0,68,0,0,0,21
0,0,0,0,17,0,0,79,73,0,28,28,0,0,0,0,12,0,0,0,11,0,0,89,93,0,0,95,48,0,0,0,48,0,0,0,0,0,92,97,34,0,0,97,0,0,4,54,0,15,0,0,0,84,0,0,87,0,0,19,60,90,79,0,0,0,47,0,88,0,0,0,0,0,51,0,0,0,0,17,0,0,66,1,0,0,65,77,0,0,0,0,0,0,0,71,0,2,0,0,0,75,0,0,0,0,41,79,0,69,20,0,0,3,0,0,0,26,0,0,0,0,0,0,0,0,82,0,0,0,0,0,82,0,0,91,0,0,92,22,0,0,70,0,0,0,6,0,0,0,0,0,0,100,25,0,0,0,41,0,0,0,0,0,10,25,93,37,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,29,0,0,0,0,0,0,58,0,0,0,0,0,59,0,0,76,0,0,0,0,0,0,0,76,0,0,0,0,0,0,81,0,0,0,0,35,27,0,0,0,0,96,42,0,0,0,0,11,0,0,52,0,35,55,74,0,0,0,0,0,0,0,0,83,0,26,79,0,0,0,88,0,0,0,0,66,90,0,0,0,0,0,0,0,78,83,0,0,0,0,72,7,44,0,0,0,29,0,0,0,0,34,0,35,0,0,0,0,0,82,34,0,0,0
0,0,0,0,10,92,15,0,0,65,0,0,13,0,0,0,82,0,80,0,0,85,0,0,99,0,0,0,0,0,0,52,66,18,0,0,0,0,94,30,0,0,0,0,0,0,40,0,0,9,87,0,28,0,0,0,0,0,95,0,0,0,0,0,0,0,0,84,86,0,0,0,58,0,0,0,91,74,35,0,76,22,0,0,0,0,73,28,0,0,0,91,0,61,0,0,0,0,0,0,0,0,62,98,96,0,99,0,16,0,0,0,0,0,0,0,40,22,0,85,38,61,88,0,0,0,0,0,2,7,0,0,0,0,0,0,51,0,0,6,0,79,0,0,0,0,0,45,2,0,92,0,0,0,0,73,0,0,0,0,57,0,0,0,0,90,61,0,41,28,77,32,0,0,0,53,75,57,0,2,94,0,0,0,0,41,0,0,0,0,0,0,0,28,52,0,0,0,0,47,74,0,12,0,0,0,0,0,0,0,0,77,72,0,0,61,0,52,0,0,0,37,0,0,0,68,0,0,0,0,91,0,0,0,0,0,0,0,0,0,89,91,0,0,0,29,91,73,46,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,30,0,9,0,39,0,0,80,99,0,9,0,90,0,0,29,0,9,0,0,0,0,0,89,0,0,95,0,0,0,57,0,0
0,36,0,18,92,0,0,0,0,91,98,0,0,0,0,0,0,0,0,49,0,0,0,16,0,59,0,0,0,13,0,27,0,34,0,0,17,57,0,83,0,0,12,34,0,0,0,0,0,27,67,32,0,69,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,0,27,73,0,45,60,82,0,0,0,0,0,0,54,0,0,0,0,0,0,67,32,95,33,61,87,0,48,0,0,0,0,0,0,0,0,0,23,0,0,71,0,86,0,0,0,0,0,0,0,0,0,59,0,0,22,0,58,0,0,18,0,0,0,0,0,0,90,0,22,90,0,0,0,15,0,21,0,0,0,63,10,0,52,51,0,0,0,28,0,0,0,0,38,0,0,77,13,43,33,0,79,84,0,0,6,0,0,3,0,0,0,0,71,0,0,0,16,81,0,0,18,62,0,67,0,0,0,0,0,87,0,8,0,0,0,13,36,0,0,0,0,22,0,0,0,0,0,0,0,45,53,99,0,0,42,0,88,78,0,56,0,0,0,97,0,0,55,91,20,8,0,67,0,47,0,0,0,0,0,0,68,2,51,82,0,0,0,4,16,0,67,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,59,79,0,0,81,51,0,0,94,62,0,6,0,0,3,75,31
0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,72,0,0,0,0,0,15,23,0,0,70,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,94,0,0,0,49,0,69,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,27,87,6,52,0,0,55,43,37,0,0,0,19,0,0,0,0,0,0,67,66,90,10,0,0,88,100,0,0,0,0,0,0,0,0,18,0,0,54,0,61,0,0,28,0,0,0,0,18,0,0,0,78,0,73,0,0,0,76,0,0,0,0,0,87,0,0,63,0,0,0,0,0,77,0,0,0,0,54,0,0,22,84,0,0,0,8,66,68,0,0,0,28,31,0,74,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,11,0,0,31,26,2,9,91,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,2,0,0,13,0,0,0,0,0,0,47,0,0,0,0,0,0,0,36,0,0,0,92,0,0,96,0,0,0,0,22,0,0,0,79,0,57,14,39,0,0,67,43,78,0,0,46,0,0,0,0,0,0,0,0,0,67,42,0,0,0,0,0,0,0,5,13,87
0,49,31,0,0,0,0,47,0,0,76,0,0,82,0,0,0,0,0,14,3,0,24,0,79,28,0,0,0,0,94,57,0,0,0,0,69,0,51,0,0,29,0,0,0,17,0,0,0,47,0,0,0,76,0,19,35,0,12,0,0,0,0,97,2,63,66,0,0,0,0,72,36,26,0,53,0,29,0,0,0,0,94,93,0,0,0,0,0,0,35,0,0,0,0,0,0,0,52,100,0,0,0,0,0,0,58,85,64,0,9,0,0,0,98,0,0,0,0,0,0,0,0,66,0,0,0,0,28,0,55,0,0,0,0,0,22,0,0,31,0,0,0,7,0,36,0,0,0,0,0,0,0,0,62,48,0,0,0,0,0,0,18,0,73,0,0,0,0,0,0,0,0,0,0,0,76,0,24,0,0,0,0,0,0,0,41,0,0,51,0,89,0,0,97,0,0,0,86,0,0,0,0,0,94,0,0,20,0,0,0,70,0,83,0,0,0,0,0,0,0,0,0,0,0,0,100,94,0,6,0,4,5,0,0,0,65,0,0,87,70,0,0,0,0,0,0,62,0,0,0,0,10,0,0,0,64,0,0,53,19,26,0,0,0,36,39,0,0,0,0,62,0,0,49,0,0,0,88,0,0,0,0,0,37,0,30,0,0,0,66,6,0,0,0,0,0,0,0,61
0,68,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,98,0,0,0,0,0,18,0,70,60,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,12,0,33,0,0,0,38,0,0,0,0,68,0,0,0,0,0,0,0,21,76,0,0,0,0,0,0,0,0,0,0,42,38,0,0,0,0,39,40,50,48,85,99,78,0,0,0,0,56,0,0,50,0,0,0,86,0,0,0,0,33,0,0,0,49,0,0,0,10,0,0,19,0,0,0,0,79,87,0,91,0,0,0,43,36,0,0,0,0,0,71,0,5,74,0,0,80,0,73,0,0,49,0,79,12,13,0,0,0,22,40,0,0,0,0,0,0,0,72,0,94,49,0,0,0,79,2,0,0,37,0,0,3,0,0,0,1,72,0,0,46,79,0,87,0,0,44,21,0,0,89,39,0,0,0,0,0,95,0,0,0,0,0,0,53,0,0,0,0,0,66,0,0,0,56,0,0,0,0,88,0,0,0,74,0,0,0,21,46,21,0,0,48,0,0,0,0,44,0,0,0,0,0,0,0,85,0,0,2,0,0,0,0,0,0,0,0,7,0,0,34,77,0,0,0,0,0,0,0,0,0,3,0,0,17,0,0,50,0,0,33,0,34,0,0,0,0,0,0,2,0,0,8,73,0
0,30,0,0,0,10,0,98,44,0,0,39,42,0,0,0,81,0,0,0,0,0,0,54,0,0,0,0,95,0,67,0,0,0,0,0,0,0,28,0,89,0,85,0,0,55,14,0,0,82,35,0,0,0,0,4,0,0,56,0,37,0,0,0,0,0,0,0,0,0,34,0,0,0,3,0,0,64,91,0,0,60,0,0,0,3,0,0,0,100,0,0,0,0,0,0,0,0,0,83,0,0,0,98,0,100,0,0,0,50,0,0,77,0,0,42,0,0,0,0,93,34,0,0,37,0,0,0,40,27,0,0,75,0,0,85,0,0,88,0,0,0,0,18,0,0,0,0,0,0,72,57,0,58,12,0,0,0,0,0,0,31,0,0,0,0,0,28,0,0,0,0,0,0,0,0,27,72,22,0,57,0,95,0,0,0,0,0,0,0,0,0,0,0,0,10,28,0,0,0,0,0,0,0,81,6,0,0,0,0,0,25,18,0,0,0,0,0,0,0,0,0,14,0,0,0,0,73,38,0,0,0,0,37,80,70,0,0,32,0,0,0,0,0,80,0,0,0,23,0,0,0,0,0,34,0,60,51,95,17,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,34,0,0,0,0,0,66,75,0,0,24,8,0,18,0,5,0,60,66,0,0,0,0,38
0,20,15,25,0,0,63,3,0,88,0,27,78,73,76,18,0,0,0,0,0,0,0,27,0,0,0,0,58,0,0,84,79,0,0,0,8,0,0,0,70,0,47,66,73,72,0,91,0,0,0,96,0,0,0,0,0,90,66,0,100,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,10,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,89,0,21,54,0,0,0,0,0,0,0,74,0,2,3,85,39,0,0,0,0,0,41,0,74,0,0,47,0,37,0,0,0,0,0,0,5,0,0,0,58,0,0,0,27,0,0,0,0,94,53,0,94,0,0,0,0,32,0,0,0,0,0,0,0,89,0,94,92,39,0,0,37,0,0,0,78,0,57,0,0,0,75,0,0,0,16,0,0,0,0,0,0,0,24,0,45,86,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,53,0,0,0,0,76,43,0,0,0,50,0,17,7,0,0,0,0,39,0,0,0,0,0,0,0,0,5,53,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,27,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,46,0,0,0,0,0,0,12,0,0,0,29,0,20,0,0,22,93,0,0,0,0
0,48,0,0,0,6,49,0,27,55,0,19,44,0,0,0,0,28,38,0,0,0,0,0,0,0,82,0,0,99,0,0,0,0,92,0,0,87,70,0,0,82,0,69,0,81,13,0,0,0,0,0,12,58,52,87,71,64,0,0,0,0,0,0,0,53,0,0,77,0,0,0,35,0,0,0,0,0,77,0,1,11,0,54,0,0,0,0,62,39,55,100,93,0,0,0,0,57,11,0,0,0,0,0,0,0,0,0,100,0,0,91,0,0,0,55,0,0,0,16,77,34,22,0,0,0,0,0,0,18,0,0,89,60,0,0,0,0,27,8,87,0,0,0,0,0,34,0,0,0,0,0,0,0,36,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,33,0,0,0,60,0,44,77,0,35,0,87,94,17,0,14,0,76,0,0,43,0,0,0,63,0,0,0,0,0,0,0,51,12,16,0,0,0,0,0,6,0,0,0,0,0,0,0,27,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,80,65,0,0,60,0,0,65,0,0,0,0,19,0,0,0,72,0,0,0,79,59,0,0,0,0,0,0,81,0,0,12,0,0,0,31,0,0,83,85,0,43,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,13,9,0,0,0,0
0,36,0,60,0,15,0,0,0,28,26,76,0,0,0,97,0,0,100,0,59,0,0,43,0,0,71,0,73,0,0,0,2,0,0,82,0,0,96,0,0,90,0,0,0,6,47,0,0,0,27,0,77,0,0,0,0,75,0,71,91,21,0,4,0,0,15,0,0,73,38,0,0,0,0,0,0,0,0,79,33,0,0,0,0,0,0,71,0,0,25,0,0,0,0,0,0,0,91,0,40,0,1,0,0,0,0,0,0,0,0,0,0,99,0,63,40,1,0,0,53,0,39,0,4,0,0,0,0,0,0,0,87,0,0,0,0,70,0,69,93,19,0,0,0,0,0,11,0,4,0,0,49,0,0,0,0,0,0,1,90,0,28,0,0,0,0,10,20,0,0,0,0,82,55,0,82,75,0,24,0,70,0,0,47,41,0,0,56,89,0,0,91,0,0,0,61,0,0,0,0,0,37,0,0,0,5,10,0,47,0,0,68,0,0,68,61,0,63,65,70,0,68,60,65,17,0,0,0,0,0,94,43,0,83,0,47,0,0,0,0,39,55,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,94,87,44,82,76,0,0,65,0,0,0,64,0,0,35,0,0,16,0,7,0,0,0,0,0,63,0,0,0,30,0,0,0,49,0,0,0,0,0,0
